ID,Flight Number,Origin,Destination,Status,Delay
2051,UAL2398 ,United States,1742059445,unknown,0
2052,UAL1460 ,United States,1742059445,unknown,0
2053,DAL1990 ,United States,1742059444,unknown,0
2054,N6312X  ,United States,1742059445,unknown,0
2055,N78330  ,United States,1742057129,unknown,0
2056,AAL2080 ,United States,1742059444,unknown,0
2057,NDU625  ,United States,1742059381,unknown,0
2058,ANA877  ,Japan,1742059440,unknown,0
2059,N472RP  ,United States,1742059444,unknown,0
2060,N396HR  ,United States,1742059442,unknown,0
2061,EJA506  ,United States,1742059445,unknown,0
2062,HRT556  ,Canada,1742059438,unknown,0
2063,NKS459  ,United States,1742059445,unknown,0
2064,N246GS  ,United States,1742059416,unknown,0
2065,SWA1698 ,United States,1742059440,unknown,0
2066,SWA3027 ,United States,1742059445,unknown,0
2067,NKS286  ,United States,1742059445,unknown,0
2068,N211WP  ,United States,1742059445,unknown,0
2069,GRRVV   ,United Kingdom,1742059445,unknown,0
2070,N818LX  ,United States,1742059445,unknown,0
2071,N474MC  ,United States,1742059445,unknown,0
2072,EDV5563 ,United States,1742059384,unknown,0
2073,BAW348K ,United Kingdom,1742059444,unknown,0
2074,EJA842  ,United States,1742059445,unknown,0
2075,N365CV  ,United States,1742059445,unknown,0
2076,N406RD  ,United States,1742059435,unknown,0
2077,BAW51L  ,United Kingdom,1742059445,unknown,0
2078,ROK50   ,United States,1742059444,unknown,0
2079,FFT687  ,United States,1742059445,unknown,0
2080,LOT4TL  ,Portugal,1742059445,unknown,0
2081,,United States,1742059173,unknown,0
2082,SKW5497 ,United States,1742059445,unknown,0
2083,TWY989  ,United States,1742059444,unknown,0
2084,LOG4RU  ,United Kingdom,1742059445,unknown,0
2085,N246EA  ,United States,1742059445,unknown,0
2086,AMX693  ,Mexico,1742059444,unknown,0
2087,EJU91DM ,Austria,1742059445,unknown,0
2088,SKW5041 ,United States,1742059445,unknown,0
2089,DAL307  ,United States,1742059444,unknown,0
2090,UAL1469 ,United States,1742059445,unknown,0
2091,DAL1339 ,United States,1742059445,unknown,0
2092,N818MT  ,United States,1742059445,unknown,0
2093,UAL971  ,United States,1742059445,unknown,0
2094,CAP265  ,United States,1742059445,unknown,0
2095,BP207   ,Botswana,1742059445,unknown,0
2096,DAL1730 ,United States,1742059445,unknown,0
2097,JBU1881 ,United States,1742059445,unknown,0
2098,N8903C  ,United States,1742059321,unknown,0
2099,N19886  ,United States,1742059350,unknown,0
2100,SDM5793 ,Russian Federation,1742059439,unknown,0
2101,N5447L  ,United States,1742059444,unknown,0
2102,EURO91  ,United States,1742059444,unknown,0
2103,SKW6239 ,United States,1742059445,unknown,0
2104,SWA1246 ,United States,1742059445,unknown,0
2105,N365BL  ,United States,1742059265,unknown,0
2106,N811MK  ,United States,1742059444,unknown,0
2107,UAL1079 ,United States,1742059445,unknown,0
2108,GOOSE21 ,United States,1742059445,unknown,0
2109,N531HC  ,United States,1742059429,unknown,0
2110,FFT4987 ,United States,1742059444,unknown,0
2111,DAL2951 ,United States,1742059444,unknown,0
2112,N7TK    ,United States,1742059444,unknown,0
2113,AAL1140 ,United States,1742059445,unknown,0
2114,AIC699  ,India,1742059443,unknown,0
2115,THY8QP  ,Turkey,1742059444,unknown,0
2116,TIV241  ,United States,1742059445,unknown,0
2117,SKW5831 ,United States,1742059341,unknown,0
2118,BAW198  ,United Kingdom,1742059445,unknown,0
2119,SVA126  ,Saudi Arabia,1742059443,unknown,0
2120,SVA216  ,Saudi Arabia,1742059445,unknown,0
2121,JBU2801 ,United States,1742059444,unknown,0
2122,SVA228  ,Saudi Arabia,1742059155,unknown,0
2123,N213VU  ,United States,1742059443,unknown,0
2124,MXY763  ,United States,1742059444,unknown,0
2125,CXK208  ,United States,1742059445,unknown,0
2126,THY5153 ,Turkey,1742059444,unknown,0
2127,BAW135  ,United Kingdom,1742059445,unknown,0
2128,BAW99   ,United Kingdom,1742059433,unknown,0
2129,JBU687  ,United States,1742059440,unknown,0
2130,GBNZZ   ,United Kingdom,1742059243,unknown,0
2131,UAL230  ,United States,1742059445,unknown,0
2132,CAY123  ,United Kingdom,1742059445,unknown,0
2133,BAW119  ,United Kingdom,1742059444,unknown,0
2134,N459BL  ,United States,1742059430,unknown,0
2135,CAY440  ,United Kingdom,1742059443,unknown,0
2136,BAW2203 ,United Kingdom,1742059445,unknown,0
2137,TWY2057 ,United States,1742059187,unknown,0
2138,UAL2445 ,United States,1742059445,unknown,0
2139,AFL1863 ,Russian Federation,1742057832,unknown,0
2140,EDV4847 ,United States,1742059445,unknown,0
2141,T7SBH   ,San Marino,1742059442,unknown,0
2142,UAE17H  ,United Arab Emirates,1742059445,unknown,0
2143,N477SC  ,United States,1742059445,unknown,0
2144,EJM161  ,United States,1742059444,unknown,0
2145,THY1WN  ,Turkey,1742059444,unknown,0
2146,GOJUMP3 ,United States,1742059444,unknown,0
2147,THY8HG  ,Turkey,1742059343,unknown,0
2148,N816CT  ,United States,1742059445,unknown,0
2149,THY4AS  ,Turkey,1742059445,unknown,0
2150,SWA3195 ,United States,1742059444,unknown,0
2151,N60398  ,United States,1742059442,unknown,0
2152,N53NW   ,United States,1742059445,unknown,0
2153,N60395  ,United States,1742059445,unknown,0
2154,N63456  ,United States,1742059442,unknown,0
2155,JBU1691 ,United States,1742059445,unknown,0
2156,SWA813  ,United States,1742059445,unknown,0
2157,N114RR  ,United States,1742059374,unknown,0
2158,WUP477  ,United States,1742059445,unknown,0
2159,THY29M  ,Turkey,1742059445,unknown,0
2160,,Saudi Arabia,1742059207,unknown,0
2161,SVA100  ,Saudi Arabia,1742059445,unknown,0
2162,SVA830  ,Saudi Arabia,1742059444,unknown,0
2163,THY64   ,Turkey,1742059154,unknown,0
2164,SWA2891 ,United States,1742059444,unknown,0
2165,ENT73YD ,Poland,1742059445,unknown,0
2166,UTA357  ,Russian Federation,1742058973,unknown,0
2167,ASA1400 ,United States,1742059444,unknown,0
2168,N114RG  ,United States,1742059445,unknown,0
2169,N831C   ,United States,1742059445,unknown,0
2170,AOJ77G  ,Austria,1742059445,unknown,0
2171,AAY402  ,United States,1742059444,unknown,0
2172,N264SA  ,United States,1742059444,unknown,0
2173,N1355C  ,United States,1742059444,unknown,0
2174,TAP403Z ,Portugal,1742059445,unknown,0
2175,DAL649  ,United States,1742059444,unknown,0
2176,SCX593  ,United States,1742059444,unknown,0
2177,N53NJ   ,United States,1742059444,unknown,0
2178,SKW3727 ,United States,1742059124,unknown,0
2179,ENT73TN ,Poland,1742059445,unknown,0
2180,ENT79JB ,Poland,1742059445,unknown,0
2181,ENT7233 ,Poland,1742059442,unknown,0
2182,VLG45BB ,Spain,1742059444,unknown,0
2183,KLM896  ,Kingdom of the Netherlands,1742059441,unknown,0
2184,CHH492  ,China,1742059444,unknown,0
2185,FDX9134 ,United States,1742059433,unknown,0
2186,TAP48M  ,Portugal,1742059445,unknown,0
2187,THY9AV  ,Turkey,1742059445,unknown,0
2188,SWA3353 ,United States,1742059445,unknown,0
2189,SWA431  ,United States,1742059445,unknown,0
2190,KLM49L  ,Kingdom of the Netherlands,1742059445,unknown,0
2191,AAL2999 ,United States,1742059445,unknown,0
2192,N474SM  ,United States,1742059444,unknown,0
2193,ASA972  ,United States,1742059445,unknown,0
2194,SWA1220 ,United States,1742059444,unknown,0
2195,CHH7926 ,China,1742059444,unknown,0
2196,SWA2523 ,United States,1742059445,unknown,0
2197,KLM39F  ,Kingdom of the Netherlands,1742059191,unknown,0
2198,N92324  ,United States,1742059445,unknown,0
2199,N357EA  ,United States,1742059414,unknown,0
2200,FFT2676 ,United States,1742059444,unknown,0
2201,JRE836  ,United States,1742059445,unknown,0
2202,,United States,1742059325,unknown,0
2203,N884B   ,United States,1742059445,unknown,0
2204,SWA2844 ,United States,1742059444,unknown,0
2205,N337AC  ,United States,1742059237,unknown,0
2206,UAE655  ,United Arab Emirates,1742059443,unknown,0
2207,IBE08HR ,Spain,1742059444,unknown,0
2208,N627MW  ,United States,1742059445,unknown,0
2209,IBE07TD ,Spain,1742059445,unknown,0
2210,UAE163  ,United Arab Emirates,1742059444,unknown,0
2211,EJM36   ,United States,1742059445,unknown,0
2212,KLM75R  ,Kingdom of the Netherlands,1742059445,unknown,0
2213,GTI8143 ,United States,1742059445,unknown,0
2214,UAE5M   ,United Arab Emirates,1742059445,unknown,0
2215,KLM64H  ,Kingdom of the Netherlands,1742059445,unknown,0
2216,KLM72C  ,Kingdom of the Netherlands,1742059445,unknown,0
2217,JBU148  ,United States,1742059445,unknown,0
2218,UAE6RM  ,United Arab Emirates,1742059444,unknown,0
2219,DAL1927 ,United States,1742059445,unknown,0
2220,LNI115  ,Indonesia,1742059439,unknown,0
2221,SKW5213 ,United States,1742059445,unknown,0
2222,DAL1046 ,United States,1742059444,unknown,0
2223,N884BN  ,United States,1742059445,unknown,0
2224,N28KA   ,United States,1742059445,unknown,0
2225,UAE143  ,United Arab Emirates,1742059444,unknown,0
2226,IBS17KV ,Spain,,unknown,0
2227,ANE15VN ,Spain,1742059445,unknown,0
2228,N72AV   ,United States,1742059296,unknown,0
2229,AAL1208 ,United States,1742059444,unknown,0
2230,N51AH   ,United States,1742059444,unknown,0
2231,IBS1823 ,Spain,1742059445,unknown,0
2232,TCN808  ,United States,1742059444,unknown,0
2233,TAI396  ,United States,1742059445,unknown,0
2234,UTA375  ,Russian Federation,1742059292,unknown,0
2235,SWA1860 ,United States,1742059442,unknown,0
2236,PIA767  ,Pakistan,1742059444,unknown,0
2237,TGJKJ   ,United States,1742059445,unknown,0
2238,N7857G  ,United States,1742059444,unknown,0
2239,OYCTV   ,Denmark,1742059440,unknown,0
2240,LYBGD   ,United States,1742059445,unknown,0
2241,SKW5364 ,United States,1742059324,unknown,0
2242,N853HL  ,United States,1742059445,unknown,0
2243,SKW3740 ,United States,1742059445,unknown,0
2244,SWA2393 ,United States,1742059443,unknown,0
2245,UTA732  ,Russian Federation,1742059445,unknown,0
2246,AAL1028 ,United States,1742059431,unknown,0
2247,,Spain,,unknown,0
2248,DAL2226 ,United States,1742059445,unknown,0
2249,CXK459  ,United States,1742059444,unknown,0
2250,AAL3053 ,United States,1742059445,unknown,0
2251,SKW6194 ,United States,1742059444,unknown,0
2252,SWA2273 ,United States,1742059444,unknown,0
2253,,Greece,1742059441,unknown,0
2254,N704MD  ,United States,1742059445,unknown,0
2255,N7199S  ,United States,1742059444,unknown,0
2256,UAL2468 ,United States,1742059445,unknown,0
2257,N53KP   ,United States,1742059444,unknown,0
2258,BDA201  ,India,1742059443,unknown,0
2259,N80298  ,United States,1742059187,unknown,0
2260,DAL312  ,United States,1742059445,unknown,0
2261,CNF454  ,Spain,1742059443,unknown,0
2262,AAL113  ,United States,1742059444,unknown,0
2263,SWA934  ,United States,1742059147,unknown,0
2264,SWA811  ,United States,1742059438,unknown,0
2265,HER976  ,United States,1742059399,unknown,0
2266,DNA407  ,Romania,1742059445,unknown,0
2267,JBU126  ,United States,1742059445,unknown,0
2268,EJA211  ,United States,1742059444,unknown,0
2269,4XCMC   ,Israel,1742059435,unknown,0
2270,N24EP   ,United States,1742059444,unknown,0
2271,RYR6FL  ,Ireland,1742059444,unknown,0
2272,CSI505  ,United States,1742059444,unknown,0
2273,UAL2647 ,United States,1742059445,unknown,0
2274,EDV4805 ,United States,1742059445,unknown,0
2275,N595B   ,United States,1742059444,unknown,0
2276,SWA1090 ,United States,1742059223,unknown,0
2277,AAL2015 ,United States,1742059445,unknown,0
2278,DAL680  ,United States,1742059445,unknown,0
2279,JIA5322 ,United States,1742059444,unknown,0
2280,TRA6606 ,Kingdom of the Netherlands,1742059397,unknown,0
2281,AAL2006 ,United States,1742059445,unknown,0
2282,JBU2254 ,United States,1742059445,unknown,0
2283,N174DS  ,United States,1742059445,unknown,0
2284,ADS605  ,Canada,1742059444,unknown,0
2285,AAL1770 ,United States,1742059444,unknown,0
2286,UAL2276 ,United States,1742059445,unknown,0
2287,RYR44QX ,Ireland,1742059445,unknown,0
2288,,Dominican Republic,1742059432,unknown,0
2289,JIA5187 ,United States,1742059445,unknown,0
2290,AAL1040 ,United States,1742059445,unknown,0
2291,WIF9JC  ,Norway,1742059445,unknown,0
2292,SAETTA  ,Argentina,1742059440,unknown,0
2293,WIF5BX  ,Norway,1742059425,unknown,0
2294,LVS114  ,Argentina,1742059443,unknown,0
2295,ASA5    ,United States,1742059444,unknown,0
2296,AMX686  ,Mexico,1742059445,unknown,0
2297,N93QM   ,United States,1742059444,unknown,0
2298,VLG3298 ,Spain,1742059445,unknown,0
2299,,United States,,unknown,0
2300,AAL588  ,United States,1742059443,unknown,0
2301,VLG52M  ,Spain,1742059444,unknown,0
2302,DAL1002 ,United States,1742059441,unknown,0
2303,VOI1774 ,Mexico,1742059444,unknown,0
2304,N871DL  ,United States,1742059313,unknown,0
2305,JZA7920 ,Canada,1742059445,unknown,0
2306,LXJ527  ,United States,1742059443,unknown,0
2307,N951WA  ,United States,1742059444,unknown,0
2308,AAL1505 ,United States,1742059443,unknown,0
2309,JRE702  ,United States,1742059290,unknown,0
2310,SWA234  ,United States,1742059445,unknown,0
2311,UAL294  ,United States,1742059445,unknown,0
2312,GOLEM32 ,United States,1742059441,unknown,0
2313,N604EX  ,United States,1742059444,unknown,0
2314,KLM1343 ,Kingdom of the Netherlands,1742059444,unknown,0
2315,EJA707  ,United States,1742059445,unknown,0
2316,LVS142  ,Argentina,1742059278,unknown,0
2317,ZEBRA2  ,Switzerland,1742059441,unknown,0
2318,VXP464  ,United States,1742059444,unknown,0
2319,DLH468  ,Germany,1742059445,unknown,0
2320,N411CE  ,United States,1742059426,unknown,0
2321,N953QS  ,United States,1742059269,unknown,0
2322,VOI7760 ,Mexico,1742059444,unknown,0
2323,APG601  ,Philippines,1742059432,unknown,0
2324,CFTHS   ,Canada,1742059252,unknown,0
2325,N871DG  ,United States,1742059445,unknown,0
2326,SKW5315 ,United States,1742059444,unknown,0
2327,N722TR  ,United States,1742059445,unknown,0
2328,TIV799  ,United States,1742059443,unknown,0
2329,N527CD  ,United States,1742059442,unknown,0
2330,ORION1  ,Switzerland,1742059425,unknown,0
2331,SKW4792 ,United States,1742059445,unknown,0
2332,ACA958  ,Canada,1742059445,unknown,0
2333,JBU784  ,United States,1742059445,unknown,0
2334,N661WD  ,United States,1742059445,unknown,0
2335,VLG73LB ,Spain,1742059445,unknown,0
2336,THY4LE  ,Turkey,1742059445,unknown,0
2337,FSE1D   ,Germany,1742059445,unknown,0
2338,PDT5962 ,United States,1742059445,unknown,0
2339,ASI148  ,United States,1742059136,unknown,0
2340,CBRA55  ,Canada,1742059444,unknown,0
2341,AAL1636 ,United States,1742059444,unknown,0
2342,UAL1836 ,United States,1742059444,unknown,0
2343,PDT5717 ,United States,1742059445,unknown,0
2344,N53PZ   ,United States,1742059445,unknown,0
2345,SWA1953 ,United States,1742059444,unknown,0
2346,AAL1859 ,United States,1742059442,unknown,0
2347,RYR96FC ,Ireland,1742059445,unknown,0
2348,RYR84CN ,Ireland,1742059433,unknown,0
2349,NKS3911 ,United States,1742059445,unknown,0
2350,SWA3055 ,United States,1742059442,unknown,0
2351,EJA822  ,United States,1742059417,unknown,0
2352,AAL3040 ,United States,1742059414,unknown,0
2353,SWA2497 ,United States,1742059445,unknown,0
2354,DAL1341 ,United States,1742059435,unknown,0
2355,RYR4771 ,Ireland,1742059445,unknown,0
2356,AFL1077 ,Russian Federation,1742059445,unknown,0
2357,N211SK  ,United States,1742059444,unknown,0
2358,RPA3677 ,United States,1742059445,unknown,0
2359,N307TL  ,United States,1742059444,unknown,0
2360,TVP8RW  ,Hungary,1742059444,unknown,0
2361,AAL3075 ,United States,1742059445,unknown,0
2362,DAL1452 ,United States,1742059433,unknown,0
2363,LXJ602  ,United States,1742059445,unknown,0
2364,ACA592  ,Canada,,unknown,0
2365,AAL1199 ,United States,1742059444,unknown,0
2366,SWA1708 ,United States,1742059444,unknown,0
2367,N1932K  ,United States,1742059425,unknown,0
2368,DAL1648 ,United States,1742059444,unknown,0
2369,SKW4662 ,United States,1742059404,unknown,0
2370,N69MT   ,United States,1742059445,unknown,0
2371,N319AU  ,United States,1742059444,unknown,0
2372,EDV5132 ,United States,1742059444,unknown,0
2373,ACA813  ,Canada,1742059444,unknown,0
2374,,United Arab Emirates,1742059419,unknown,0
2375,N602JC  ,United States,1742059444,unknown,0
2376,N65V    ,United States,1742059444,unknown,0
2377,N63RL   ,United States,1742059445,unknown,0
2378,N72DM   ,United States,1742059445,unknown,0
2379,EDV5076 ,United States,1742059445,unknown,0
2380,FDX5183 ,United States,1742059445,unknown,0
2381,RYR8TY  ,Ireland,1742059444,unknown,0
2382,WJA2329 ,Canada,1742059445,unknown,0
2383,UAL662  ,United States,1742059445,unknown,0
2384,WJA2248 ,Canada,1742059441,unknown,0
2385,N842WF  ,United States,1742059352,unknown,0
2386,DAL1012 ,United States,1742059445,unknown,0
2387,N101BL  ,United States,1742059441,unknown,0
2388,SKW9935 ,United States,1742059379,unknown,0
2389,RPA4700 ,United States,1742059444,unknown,0
2390,SWA2540 ,United States,1742059440,unknown,0
2391,THY578  ,Turkey,1742059445,unknown,0
2392,AAL1365 ,United States,1742059445,unknown,0
2393,N24GM   ,United States,1742059444,unknown,0
2394,N63PV   ,United States,1742059444,unknown,0
2395,DAL1686 ,United States,1742059444,unknown,0
2396,JIA5574 ,United States,1742059445,unknown,0
2397,WJA1419 ,Canada,1742059445,unknown,0
2398,DAL189  ,United States,1742059445,unknown,0
2399,WWI74   ,United States,1742059444,unknown,0
2400,N450PC  ,United States,1742059445,unknown,0
2401,FIN5NX  ,Finland,1742059445,unknown,0
2402,SKW5705 ,United States,1742059444,unknown,0
2403,DAL1963 ,United States,1742059410,unknown,0
2404,EJA777  ,United States,1742059445,unknown,0
2405,N87CF   ,United States,1742059445,unknown,0
2406,ASI155  ,United States,1742059445,unknown,0
2407,AAL3177 ,United States,1742059445,unknown,0
2408,DAL2342 ,United States,1742059444,unknown,0
2409,SKW3750 ,United States,1742059445,unknown,0
2410,N117WH  ,United States,1742059443,unknown,0
2411,UAL1063 ,United States,1742059445,unknown,0
2412,BAW45UR ,United Kingdom,1742059445,unknown,0
2413,SWA2665 ,United States,1742059445,unknown,0
2414,BAW786F ,United Kingdom,1742059445,unknown,0
2415,SWA1678 ,United States,1742059445,unknown,0
2416,N5223R  ,United States,1742059445,unknown,0
2417,FIN1PL  ,Finland,1742059445,unknown,0
2418,FIN5DP  ,Finland,1742059397,unknown,0
2419,FIN9LK  ,Finland,1742059444,unknown,0
2420,,Finland,,unknown,0
2421,FIN89W  ,Finland,1742059445,unknown,0
2422,UAL1330 ,United States,1742059445,unknown,0
2423,N8953W  ,United States,1742059444,unknown,0
